1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01
6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01
6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01 6.666666666666667407e-01
7.500000000000000000e-01 7.833333333333333259e-01 8.333333333333333703e-01 7.666666666666668295e-01 8.166666666666666519e-01 7.833333333333334370e-01 7.166666666666666741e-01 7.833333333333334370e-01 7.833333333333333259e-01 7.666666666666667185e-01 7.333333333333333925e-01 6.833333333333332371e-01 7.666666666666667185e-01 8.000000000000000444e-01 7.833333333333332149e-01 7.499999999999998890e-01 8.166666666666666519e-01 7.500000000000001110e-01 8.499999999999999778e-01 8.166666666666666519e-01 8.666666666666665853e-01 8.666666666666665853e-01 7.833333333333333259e-01 8.499999999999999778e-01 7.666666666666667185e-01 8.499999999999999778e-01 7.500000000000000000e-01 9.000000000000000222e-01 8.833333333333331927e-01 8.499999999999999778e-01
7.166666666666667851e-01 8.499999999999999778e-01 7.666666666666667185e-01 7.666666666666666075e-01 7.833333333333333259e-01 7.500000000000000000e-01 8.166666666666667629e-01 8.499999999999999778e-01 7.166666666666666741e-01 7.000000000000000666e-01 8.666666666666665853e-01 7.500000000000001110e-01 8.000000000000000444e-01 7.999999999999999334e-01 7.833333333333333259e-01 8.166666666666667629e-01 8.833333333333331927e-01 8.166666666666666519e-01 8.166666666666667629e-01 8.499999999999999778e-01 8.333333333333333703e-01 8.000000000000000444e-01 8.166666666666666519e-01 9.166666666666667407e-01 8.333333333333332593e-01 9.166666666666667407e-01 7.833333333333333259e-01 8.666666666666665853e-01 8.166666666666667629e-01 9.166666666666667407e-01
9.166666666666667407e-01 9.166666666666666297e-01 9.333333333333332371e-01 9.499999999999999556e-01 9.499999999999999556e-01 9.666666666666667851e-01 9.833333333333333925e-01 9.833333333333333925e-01 9.166666666666666297e-01 9.666666666666667851e-01 9.499999999999999556e-01 8.333333333333332593e-01 9.666666666666667851e-01 9.333333333333333481e-01 9.499999999999999556e-01 9.666666666666665630e-01 9.499999999999999556e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.666666666666665630e-01 9.833333333333333925e-01 9.666666666666667851e-01 9.666666666666667851e-01 1.000000000000000000e+00 9.166666666666666297e-01 9.499999999999999556e-01 9.499999999999999556e-01 9.833333333333333925e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.499999999999999556e-01 9.333333333333332371e-01 8.666666666666665853e-01 9.166666666666666297e-01 9.333333333333333481e-01 9.333333333333332371e-01 9.333333333333333481e-01 8.499999999999999778e-01 9.333333333333332371e-01 9.000000000000000222e-01 9.499999999999999556e-01 8.666666666666665853e-01 9.333333333333332371e-01 9.333333333333332371e-01 9.333333333333333481e-01 8.666666666666668073e-01
8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.499999999999999778e-01 8.666666666666665853e-01 8.666666666666665853e-01 8.833333333333331927e-01 8.666666666666665853e-01 8.000000000000000444e-01 8.333333333333333703e-01 8.166666666666666519e-01 8.333333333333333703e-01 8.333333333333333703e-01 8.499999999999999778e-01 8.666666666666665853e-01 8.666666666666665853e-01 9.000000000000000222e-01 8.666666666666665853e-01 8.666666666666665853e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.666666666666667185e-01 9.333333333333333481e-01 9.166666666666666297e-01 9.333333333333333481e-01 8.666666666666665853e-01 8.833333333333331927e-01 8.833333333333331927e-01 8.833333333333331927e-01 8.833333333333331927e-01 8.166666666666666519e-01 8.666666666666665853e-01 8.833333333333331927e-01 9.166666666666666297e-01 7.833333333333333259e-01 9.333333333333333481e-01 8.166666666666666519e-01 8.666666666666665853e-01 9.000000000000000222e-01 8.499999999999998668e-01 8.666666666666665853e-01
8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333332593e-01 8.333333333333333703e-01 8.333333333333332593e-01 8.166666666666667629e-01 8.333333333333333703e-01 8.333333333333332593e-01 7.833333333333333259e-01 8.499999999999999778e-01 8.166666666666667629e-01 8.166666666666666519e-01 7.500000000000000000e-01 8.000000000000000444e-01 8.499999999999999778e-01 7.833333333333334370e-01 8.166666666666666519e-01 8.333333333333332593e-01 8.166666666666666519e-01 7.666666666666668295e-01 7.666666666666666075e-01 7.833333333333334370e-01 7.999999999999999334e-01
