1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.711111111111112582e-01 9.600000000000000755e-01 9.711111111111112582e-01 9.733333333333333837e-01 9.622222222222223120e-01 9.688888888888890216e-01 9.644444444444444375e-01 9.800000000000000933e-01 9.688888888888890216e-01 9.622222222222223120e-01 9.755555555555556202e-01 9.755555555555556202e-01 9.600000000000001865e-01 9.711111111111112582e-01 9.822222222222223298e-01 9.644444444444445486e-01 9.622222222222223120e-01 9.755555555555556202e-01 9.666666666666666741e-01 9.688888888888889106e-01 9.733333333333333837e-01 9.711111111111111471e-01 9.688888888888890216e-01 9.733333333333333837e-01 9.733333333333333837e-01 9.711111111111112582e-01 9.666666666666667851e-01 9.644444444444445486e-01 9.733333333333333837e-01 9.777777777777778567e-01 9.622222222222223120e-01 9.711111111111112582e-01 9.711111111111111471e-01 9.800000000000000933e-01 9.755555555555556202e-01 9.688888888888890216e-01 9.711111111111112582e-01 9.688888888888890216e-01 9.622222222222223120e-01 9.755555555555556202e-01 9.666666666666667851e-01 9.666666666666667851e-01 9.666666666666667851e-01 9.733333333333333837e-01 9.711111111111112582e-01 9.688888888888890216e-01 9.666666666666667851e-01 9.622222222222222010e-01 9.666666666666666741e-01 9.688888888888890216e-01
9.488888888888891149e-01 9.488888888888891149e-01 9.333333333333334592e-01 9.555555555555556024e-01 9.177777777777779145e-01 9.377777777777779322e-01 9.355555555555556957e-01 9.444444444444445308e-01 9.444444444444445308e-01 9.466666666666668783e-01 9.400000000000000577e-01 9.400000000000000577e-01 9.266666666666668606e-01 9.333333333333334592e-01 9.377777777777779322e-01 9.444444444444445308e-01 9.466666666666668783e-01 9.422222222222224053e-01 9.266666666666669716e-01 9.422222222222222943e-01 9.488888888888890039e-01 9.400000000000001688e-01 9.288888888888889861e-01 9.311111111111112226e-01 9.533333333333333659e-01 9.555555555555556024e-01 9.222222222222223875e-01 9.422222222222224053e-01 9.422222222222222943e-01 9.444444444444445308e-01 9.377777777777780432e-01 9.444444444444445308e-01 9.488888888888891149e-01 9.600000000000001865e-01 9.400000000000000577e-01 9.577777777777779500e-01 9.400000000000001688e-01 9.622222222222223120e-01 9.466666666666667673e-01 9.555555555555557135e-01 9.511111111111112404e-01 9.444444444444445308e-01 9.577777777777779500e-01 9.533333333333333659e-01 9.466666666666667673e-01 9.422222222222224053e-01 9.488888888888891149e-01 9.377777777777779322e-01 9.355555555555556957e-01 9.377777777777779322e-01
9.244444444444446241e-01 9.355555555555556957e-01 9.222222222222223875e-01 9.355555555555556957e-01 9.244444444444446241e-01 9.000000000000002442e-01 9.266666666666668606e-01 9.088888888888890794e-01 9.088888888888890794e-01 9.288888888888889861e-01 9.088888888888890794e-01 8.911111111111114091e-01 9.155555555555557889e-01 9.133333333333335524e-01 8.911111111111114091e-01 9.066666666666668428e-01 9.200000000000001510e-01 9.244444444444446241e-01 8.866666666666668251e-01 9.111111111111113159e-01 9.088888888888890794e-01 9.133333333333335524e-01 9.022222222222224808e-01 9.000000000000002442e-01 9.177777777777780255e-01 8.933333333333336457e-01 9.111111111111113159e-01 9.044444444444448283e-01 9.222222222222223875e-01 9.311111111111112226e-01 9.088888888888890794e-01 9.266666666666668606e-01 9.244444444444446241e-01 9.155555555555557889e-01 9.288888888888889861e-01 9.222222222222223875e-01 9.177777777777779145e-01 9.155555555555557889e-01 9.244444444444446241e-01 9.355555555555556957e-01 9.222222222222223875e-01 9.088888888888890794e-01 9.177777777777779145e-01 9.222222222222224985e-01 9.244444444444447351e-01 9.000000000000002442e-01 9.266666666666669716e-01 9.177777777777779145e-01 9.088888888888890794e-01 9.222222222222223875e-01
8.955555555555557712e-01 9.155555555555557889e-01 8.866666666666669361e-01 8.844444444444446995e-01 9.000000000000002442e-01 9.044444444444447173e-01 8.888888888888891726e-01 9.022222222222223698e-01 8.822222222222225740e-01 8.955555555555557712e-01 8.733333333333335169e-01 8.822222222222225740e-01 9.244444444444446241e-01 9.066666666666669538e-01 8.800000000000003375e-01 9.111111111111113159e-01 8.733333333333335169e-01 8.666666666666670293e-01 8.666666666666670293e-01 8.488888888888890261e-01 8.844444444444446995e-01 8.688888888888892659e-01 8.822222222222225740e-01 8.844444444444445885e-01 8.911111111111114091e-01 8.755555555555557534e-01 8.866666666666668251e-01 8.955555555555557712e-01 9.088888888888890794e-01 8.822222222222225740e-01 8.911111111111114091e-01 8.866666666666669361e-01 8.822222222222225740e-01 9.022222222222224808e-01 9.133333333333335524e-01 8.866666666666669361e-01 8.933333333333336457e-01 9.044444444444447173e-01 8.866666666666669361e-01 9.066666666666668428e-01 8.866666666666669361e-01 8.955555555555558822e-01 8.844444444444445885e-01 8.866666666666669361e-01 8.911111111111112981e-01 8.888888888888891726e-01 8.822222222222225740e-01 8.933333333333336457e-01 8.755555555555558644e-01 8.711111111111112804e-01
8.533333333333336101e-01 8.266666666666668828e-01 8.733333333333336279e-01 8.688888888888891548e-01 8.444444444444446640e-01 8.577777777777780832e-01 8.577777777777780832e-01 8.777777777777779900e-01 8.488888888888891371e-01 8.777777777777781010e-01 8.311111111111113559e-01 9.088888888888890794e-01 9.555555555555556024e-01 9.044444444444448283e-01 8.733333333333335169e-01 8.733333333333336279e-01 8.600000000000002087e-01 8.511111111111112626e-01 8.844444444444446995e-01 8.755555555555557534e-01 8.422222222222225385e-01 8.444444444444446640e-01 8.311111111111113559e-01 8.644444444444446818e-01 8.644444444444446818e-01 8.288888888888891193e-01 8.844444444444446995e-01 8.577777777777780832e-01 8.888888888888891726e-01 8.577777777777780832e-01 8.644444444444446818e-01 8.733333333333335169e-01 8.555555555555558467e-01 8.400000000000003020e-01 8.600000000000002087e-01 8.866666666666669361e-01 8.866666666666670471e-01 8.733333333333335169e-01 8.733333333333336279e-01 8.866666666666669361e-01 8.777777777777781010e-01 8.377777777777779544e-01 8.577777777777779722e-01 8.622222222222224453e-01 8.688888888888891548e-01 8.733333333333336279e-01 8.955555555555557712e-01 8.422222222222225385e-01 8.755555555555558644e-01 8.822222222222225740e-01
8.200000000000002842e-01 8.400000000000003020e-01 7.777777777777780122e-01 8.088888888888889905e-01 8.333333333333337034e-01 8.222222222222226318e-01 8.333333333333335924e-01 8.088888888888891016e-01 8.355555555555559399e-01 8.266666666666668828e-01 8.200000000000002842e-01 9.400000000000000577e-01 9.533333333333333659e-01 9.177777777777778034e-01 9.088888888888890794e-01 8.755555555555557534e-01 8.977777777777780077e-01 8.622222222222223342e-01 8.555555555555559577e-01 8.466666666666669006e-01 8.533333333333337212e-01 8.755555555555557534e-01 8.622222222222224453e-01 8.066666666666667540e-01 8.622222222222224453e-01 8.133333333333336856e-01 8.688888888888892659e-01 8.222222222222226318e-01 8.555555555555559577e-01 8.511111111111112626e-01 8.066666666666669760e-01 8.333333333333335924e-01 8.377777777777779544e-01 8.311111111111114669e-01 8.222222222222226318e-01 8.200000000000002842e-01 8.355555555555558289e-01 8.266666666666669938e-01 8.088888888888891016e-01 8.311111111111113559e-01 8.511111111111112626e-01 8.466666666666670116e-01 8.400000000000001910e-01 8.422222222222225385e-01 8.044444444444446285e-01 8.511111111111113736e-01 8.266666666666669938e-01 8.155555555555558112e-01 8.644444444444446818e-01 8.400000000000001910e-01
8.222222222222225207e-01 8.000000000000002665e-01 8.155555555555558112e-01 8.155555555555557001e-01 8.088888888888891016e-01 8.200000000000001732e-01 8.111111111111115601e-01 8.088888888888892126e-01 8.088888888888892126e-01 8.155555555555559222e-01 8.600000000000000977e-01 9.777777777777778567e-01 9.533333333333334769e-01 9.200000000000001510e-01 9.088888888888890794e-01 8.844444444444445885e-01 8.644444444444446818e-01 8.933333333333334236e-01 8.111111111111113381e-01 8.444444444444446640e-01 8.666666666666669183e-01 8.200000000000001732e-01 8.177777777777780477e-01 8.200000000000001732e-01 8.222222222222225207e-01 8.333333333333335924e-01 8.377777777777780654e-01 8.266666666666668828e-01 8.288888888888891193e-01 8.288888888888891193e-01 8.222222222222225207e-01 8.177777777777778256e-01 7.911111111111112093e-01 8.000000000000003775e-01 8.333333333333337034e-01 8.244444444444447573e-01 8.044444444444445175e-01 8.244444444444447573e-01 8.133333333333335746e-01 8.177777777777780477e-01 8.133333333333336856e-01 7.933333333333335569e-01 8.200000000000001732e-01 8.200000000000002842e-01 8.355555555555559399e-01 8.177777777777778256e-01 7.844444444444446107e-01 8.266666666666668828e-01 8.244444444444448683e-01 8.200000000000002842e-01
8.466666666666667895e-01 8.400000000000003020e-01 8.822222222222223520e-01 8.600000000000002087e-01 8.733333333333336279e-01 8.600000000000002087e-01 8.311111111111113559e-01 8.488888888888890261e-01 8.644444444444446818e-01 8.200000000000002842e-01 9.155555555555557889e-01 9.733333333333333837e-01 9.177777777777779145e-01 9.311111111111112226e-01 8.933333333333336457e-01 8.800000000000002265e-01 8.844444444444446995e-01 8.622222222222224453e-01 8.400000000000003020e-01 8.400000000000000799e-01 8.266666666666668828e-01 8.266666666666669938e-01 8.044444444444446285e-01 7.733333333333338722e-01 8.022222222222225030e-01 7.955555555555559044e-01 8.133333333333335746e-01 8.000000000000003775e-01 7.977777777777779189e-01 8.066666666666669760e-01 7.977777777777781409e-01 8.044444444444447395e-01 7.688888888888890660e-01 7.888888888888890838e-01 8.155555555555558112e-01 8.000000000000003775e-01 8.111111111111114491e-01 7.911111111111115424e-01 7.933333333333336679e-01 7.622222222222225785e-01 8.022222222222225030e-01 7.955555555555557934e-01 7.933333333333334458e-01 7.444444444444447972e-01 7.755555555555558866e-01 8.022222222222225030e-01 8.044444444444446285e-01 8.000000000000003775e-01 8.000000000000003775e-01 8.111111111111114491e-01
9.088888888888890794e-01 8.977777777777778967e-01 9.155555555555557889e-01 8.888888888888890616e-01 9.133333333333335524e-01 9.044444444444444953e-01 9.022222222222224808e-01 9.044444444444447173e-01 8.888888888888891726e-01 9.244444444444447351e-01 9.333333333333334592e-01 9.622222222222223120e-01 9.288888888888889861e-01 9.222222222222223875e-01 9.088888888888890794e-01 8.777777777777778789e-01 8.955555555555557712e-01 9.022222222222224808e-01 8.333333333333334814e-01 8.466666666666670116e-01 8.288888888888891193e-01 8.377777777777779544e-01 7.888888888888889728e-01 7.977777777777779189e-01 8.066666666666668650e-01 8.133333333333335746e-01 7.844444444444447218e-01 7.866666666666668473e-01 8.111111111111114491e-01 7.733333333333336501e-01 7.822222222222223742e-01 8.044444444444446285e-01 7.733333333333336501e-01 7.666666666666669405e-01 8.088888888888892126e-01 7.777777777777781232e-01 7.755555555555558866e-01 7.488888888888890483e-01 7.600000000000003419e-01 7.466666666666669228e-01 7.488888888888890483e-01 7.777777777777781232e-01 7.600000000000003419e-01 7.600000000000003419e-01 8.000000000000003775e-01 7.822222222222224852e-01 7.444444444444446862e-01 7.933333333333334458e-01 7.733333333333336501e-01 7.644444444444447040e-01
